groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_19,,58.882999,58.882999,58.882999,0.426,0.373,0.486,0.773,265.36,994.57,760.24,196.86,987.18,196.24,12,26.54,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_20,,58.882999,58.882999,58.882999,0.426,0.393,0.456,0.819,188.03,516.35,529.57,139.72,516.35,139.72,7,15.77,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_21,,58.882999,58.882999,58.882999,0.426,0.406,0.508,0.078,143.22,543.92,464.44,107.07,543.92,107.07,10,14.32,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_210,,58.882999,58.882999,58.882999,0.518,0.486,0.588,0.793,1151.66,4061.21,3397.67,866.52,3843.78,847.00,10,11.96,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_211,,58.882999,58.882999,58.882999,0.518,0.486,0.598,0.777,1166.86,4232.88,3366.53,915.82,4041.28,899.86,12,16.83,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_212,,58.882999,58.882999,58.882999,0.528,0.486,0.588,0.763,1393.36,4630.87,3667.75,1079.00,4458.55,1063.32,10,15.83,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_213,,58.882999,58.882999,58.882999,0.518,0.486,0.598,0.773,1120.07,4274.13,3268.74,869.19,4137.33,858.05,11,16.81,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_214,,58.882999,58.882999,58.882999,0.528,0.496,0.588,0.757,1711.78,5694.83,4443.44,1292.04,5611.20,1283.73,9,15.67,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_215,,58.882999,58.882999,58.882999,0.518,0.486,0.598,0.754,1371.89,5577.26,4189.60,1069.39,5376.65,1052.67,12,11.26,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_216,,58.882999,58.882999,58.882999,0.517,0.486,0.598,0.791,1422.43,4962.02,3812.68,1093.73,4827.03,1082.68,11,17.82,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_217,,58.882999,58.882999,58.882999,0.518,0.486,0.598,0.770,1217.83,4996.06,3699.42,958.09,4856.66,946.69,11,18.81,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_218,,58.882999,58.882999,58.882999,0.518,0.486,0.588,0.804,1708.59,5233.39,4091.72,1271.77,5059.16,1256.05,10,18.04,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_219,,58.882999,58.882999,58.882999,0.518,0.486,0.598,0.784,1591.03,5822.14,4433.87,1254.29,5611.46,1236.97,11,17.93,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_22,,58.882999,58.882999,58.882999,0.508,0.476,0.588,0.801,525.27,2248.60,1695.77,447.27,2235.79,446.20,12,13.54,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_220,,58.882999,58.882999,58.882999,0.518,0.496,0.628,0.116,1715.23,8624.53,6465.62,1322.28,8364.86,1304.85,13,11.69,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_221,,58.882999,58.882999,58.882999,0.558,0.496,0.598,0.826,4331.14,20285.36,15538.49,3881.03,20022.04,3856.82,11,18.22,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_23,,58.882999,58.882999,58.882999,0.495,0.456,0.628,0.798,518.02,2527.41,1929.79,400.57,2527.41,400.57,18,30.51,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_24,,58.882999,58.882999,58.882999,0.538,0.476,0.608,0.726,715.73,4201.90,3088.78,601.10,4071.52,591.78,14,16.31,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_25,,58.882999,58.882999,58.882999,0.538,0.476,0.598,0.840,1400.62,6063.76,4584.15,1111.04,6048.63,1109.88,13,34.63,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_26,,58.882999,58.882999,58.882999,0.538,0.486,0.588,0.836,2464.24,9366.87,7233.88,1998.88,9357.90,1998.06,11,14.32,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_27,,58.882999,58.882999,58.882999,0.558,0.508,0.618,0.836,14489.60,46290.20,36495.63,11034.85,46290.20,11034.85,12,22.78,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_28,,58.882999,58.882999,58.882999,0.558,0.517,0.618,0.839,440831.53,1141851.38,939428.69,325649.88,1141788.50,325644.12,11,123.49,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_29,,58.882999,58.882999,58.882999,0.557,0.517,0.618,0.839,953686.19,2436567.25,2002989.62,696842.62,2436567.25,696842.62,11,134.64,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_30,,58.882999,58.882999,58.882999,0.558,0.518,0.618,0.838,2348227.25,6046406.50,4970470.50,1723121.00,6046365.00,1723117.38,11,126.17,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_31,,58.882999,58.882999,58.882999,0.558,0.517,0.618,0.838,4480564.00,11836455.00,9701580.00,3328910.00,11836379.00,3328903.25,11,124.17,0
16,cysteine,cysteine,,mtab_BIOSSCOPE_temporal_2023_061223_33,,58.882999,58.882999,58.882999,0.436,0.406,0.518,0.351,93.39,472.31,425.04,79.26,466.46,78.77,12,7.95,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_04,,75.883003,75.883003,75.883003,0.558,0.518,0.618,0.840,3229273.50,8665961.00,7109719.50,2431919.25,8665083.00,2431839.75,11,124.99,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_19,,75.883003,75.883003,75.883003,0.417,0.364,0.518,0.175,139.28,1558.38,1352.18,117.34,944.31,78.96,16,1.78,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_20,,75.883003,75.883003,75.883003,0.548,0.508,0.598,0.166,132.10,828.55,678.31,104.10,432.43,64.46,10,2.33,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_21,,75.883003,75.883003,75.883003,0.548,0.477,0.678,0.376,140.82,1926.06,1342.08,118.36,1206.95,84.11,21,2.11,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_210,,75.883003,75.883003,75.883003,0.548,0.497,0.588,0.812,988.04,4204.26,3504.07,812.88,3630.95,750.23,9,5.15,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_211,,75.883003,75.883003,75.883003,0.538,0.497,0.638,0.788,1038.58,5735.41,3831.16,902.83,5090.38,858.82,14,6.66,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_212,,75.883003,75.883003,75.883003,0.538,0.497,0.608,0.770,916.51,4449.77,3324.18,802.41,3710.32,737.74,10,5.11,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_213,,75.883003,75.883003,75.883003,0.538,0.497,0.638,0.767,1047.71,5737.06,3752.54,928.77,5154.32,889.57,13,4.78,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_214,,75.883003,75.883003,75.883003,0.548,0.497,0.638,0.807,1112.37,5726.18,3952.27,948.90,4823.60,885.93,13,7.56,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_215,,75.883003,75.883003,75.883003,0.548,0.497,0.598,0.823,1024.34,4566.82,3610.86,851.53,3832.69,780.16,10,4.87,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_216,,75.883003,75.883003,75.883003,0.538,0.497,0.638,0.794,1127.26,6297.21,4118.29,957.91,5516.62,904.55,14,5.36,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_217,,75.883003,75.883003,75.883003,0.548,0.497,0.638,0.727,1150.96,6593.59,4427.14,980.11,5490.75,902.77,14,7.04,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_218,,75.883003,75.883003,75.883003,0.548,0.497,0.638,0.718,1144.85,6235.45,4191.25,968.45,5467.06,913.80,14,6.43,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_219,,75.883003,75.883003,75.883003,0.538,0.497,0.628,0.778,1053.53,5754.80,4055.25,942.62,4985.77,886.34,12,9.02,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_22,,75.883003,75.883003,75.883003,0.508,0.477,0.558,0.769,398.61,1735.78,1569.42,349.28,1335.21,304.77,9,5.67,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_220,,75.883003,75.883003,75.883003,0.548,0.497,0.619,0.817,1803.76,7374.23,5409.28,1417.35,6547.22,1348.26,11,8.97,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_221,,75.883003,75.883003,75.883003,0.548,0.508,0.618,0.821,4131.11,17194.05,13141.21,3454.82,16523.48,3398.73,12,15.55,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_23,,75.883003,75.883003,75.883003,0.496,0.477,0.608,0.090,343.42,2085.48,1663.56,278.00,1740.78,253.06,13,4.82,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_24,,75.883003,75.883003,75.883003,0.528,0.467,0.568,0.649,672.24,3793.67,3054.81,597.40,3334.59,555.67,11,7.31,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_25,,75.883003,75.883003,75.883003,0.528,0.477,0.588,0.752,1199.71,5003.41,3771.42,965.82,4707.72,941.18,12,16.09,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_26,,75.883003,75.883003,75.883003,0.538,0.487,0.598,0.816,1655.21,6982.72,5249.92,1381.16,6671.79,1355.25,12,9.39,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_27,,75.883003,75.883003,75.883003,0.558,0.508,0.608,0.837,10419.62,33768.02,26706.70,7862.09,33331.62,7822.41,11,18.10,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_28,,75.883003,75.883003,75.883003,0.558,0.518,0.618,0.841,334103.31,873388.12,717795.00,247737.39,872899.62,247692.98,11,127.27,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_29,,75.883003,75.883003,75.883003,0.558,0.518,0.618,0.839,721922.38,1857201.62,1526694.12,529727.25,1856718.75,529683.25,11,117.87,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_30,,75.883003,75.883003,75.883003,0.558,0.518,0.618,0.840,1767402.50,4630673.50,3804167.00,1310093.62,4630057.50,1310037.38,11,120.95,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_31,,75.883003,75.883003,75.883003,0.558,0.518,0.618,0.840,3431500.25,9077632.00,7448264.00,2558423.25,9077221.00,2558386.25,11,123.82,0
17,cysteine confirm,cysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_33,,75.883003,75.883003,75.883003,0.324,0.254,0.417,0.537,143.42,1519.09,1146.44,123.91,976.87,91.74,16,2.56,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_04,,201.966995,201.966995,201.966995,4.743,4.703,4.803,0.841,50664.58,127333.87,106271.74,37845.43,126932.88,37808.95,11,398.18,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_19,,201.966995,201.966995,201.966995,4.813,4.773,4.903,0.073,58.22,315.94,253.45,42.38,163.80,31.06,10,5.09,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_20,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.841,27892.65,68893.30,57535.14,20661.73,68710.72,20645.07,11,269.78,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_21,,201.966995,201.966995,201.966995,4.753,4.703,4.803,0.845,26873.60,70832.80,59082.44,20421.27,70712.85,20410.22,10,225.85,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_210,,201.966995,201.966995,201.966995,4.743,4.713,4.763,0.052,2834.54,12646.10,11656.19,2450.85,4300.31,1058.63,6,1.60,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_211,,201.966995,201.966995,201.966995,4.673,4.633,4.713,0.566,3023.21,19804.17,14466.81,2765.48,7170.53,1361.74,9,1.62,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_212,,201.966995,201.966995,201.966995,4.743,4.703,4.773,0.389,2970.39,15874.72,11899.34,2576.36,4382.36,1139.11,7,1.76,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_213,,201.966995,201.966995,201.966995,4.743,4.703,4.783,0.746,2740.01,17964.30,13546.55,2510.30,5117.62,1082.89,9,1.75,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_214,,201.966995,201.966995,201.966995,4.673,4.633,4.793,0.537,3007.82,36629.52,26532.20,2681.58,13046.19,1294.33,17,1.61,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_215,,201.966995,201.966995,201.966995,4.743,4.703,4.773,0.561,2773.43,15859.53,11724.87,2503.29,4459.14,1078.24,8,1.82,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_216,,201.966995,201.966995,201.966995,4.743,4.723,4.793,0.071,2985.66,16308.07,11837.25,2654.85,5439.58,1291.33,8,1.83,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_217,,201.966995,201.966995,201.966995,4.673,4.633,4.723,0.671,3013.25,20804.54,15511.65,2721.44,6656.13,1306.60,10,1.73,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_218,,201.966995,201.966995,201.966995,4.683,4.643,4.723,0.673,2734.44,18677.29,15337.06,2563.17,6176.31,1174.02,9,1.55,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_219,,201.966995,201.966995,201.966995,4.743,4.643,4.773,0.575,2624.00,29784.09,21399.97,2379.85,10185.97,979.99,14,1.34,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_22,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.842,67211.37,160032.92,134207.56,48876.03,159869.36,48861.16,11,582.46,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_220,,201.966995,201.966995,201.966995,4.673,4.653,4.713,0.053,2713.37,15733.10,18611.85,2581.38,5401.17,1105.39,7,1.39,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_221,,201.966995,201.966995,201.966995,4.683,4.633,4.733,0.395,2832.57,24169.93,17708.00,2655.35,8695.23,1248.55,11,1.50,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_23,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.839,67178.64,162947.11,136407.28,49196.34,162744.16,49177.44,10,451.84,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_24,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.845,65457.25,159098.64,133061.81,47813.20,158791.97,47785.29,11,477.56,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_25,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.843,62050.44,152298.97,127316.16,45645.37,152101.64,45627.43,11,339.66,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_26,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.844,66686.68,159258.58,133483.22,48490.30,158998.59,48466.66,11,361.41,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_27,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.839,67056.11,160634.83,134690.12,48979.70,160373.48,48955.86,11,437.14,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_28,,201.966995,201.966995,201.966995,4.753,4.713,4.803,0.841,65252.71,159240.86,133441.88,48146.34,159034.59,48125.72,10,391.23,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_29,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.840,68501.95,166159.70,139358.95,50692.16,165996.14,50677.29,11,533.66,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_30,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.839,65539.21,160263.16,134371.56,48664.04,160061.59,48645.71,11,538.16,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_31,,201.966995,201.966995,201.966995,4.753,4.713,4.813,0.839,64999.85,158665.78,132901.56,48192.44,158442.08,48171.95,11,470.16,0
18,d2-biotin neg mix8,d2-biotin neg mix8,,mtab_BIOSSCOPE_temporal_2023_061223_33,,201.966995,201.966995,201.966995,4.813,4.753,4.873,0.510,130.54,669.19,517.91,96.71,555.51,87.45,11,5.80,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_04,,167.966995,167.966995,167.966995,4.742,4.702,4.792,0.847,27534.91,66708.98,55935.31,20209.82,66708.98,20209.82,9,469.71,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_20,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.849,15726.87,37370.50,31381.74,11430.96,37370.50,11430.96,10,1572.69,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_21,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.849,15000.37,37478.46,31295.56,11077.66,37478.46,11077.66,10,1500.04,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_210,,167.966995,167.966995,167.966995,4.742,4.692,4.812,0.825,687.48,3047.66,2243.81,551.97,2413.85,502.48,12,7.81,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_211,,167.966995,167.966995,167.966995,4.742,4.692,4.802,0.735,565.13,2626.98,1955.77,442.85,2055.35,394.34,11,5.52,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_212,,167.966995,167.966995,167.966995,4.742,4.702,4.812,0.813,625.44,2675.12,1995.69,495.58,2074.58,445.11,12,8.23,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_213,,167.966995,167.966995,167.966995,4.742,4.712,4.802,0.788,643.63,2637.22,2197.02,508.37,2088.39,453.43,10,6.16,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_214,,167.966995,167.966995,167.966995,4.752,4.702,4.792,0.820,771.99,2959.20,2380.09,626.75,2421.11,572.20,9,9.50,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_215,,167.966995,167.966995,167.966995,4.742,4.712,4.812,0.775,644.97,2765.92,2147.19,533.59,2145.55,476.54,10,10.50,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_216,,167.966995,167.966995,167.966995,4.742,4.702,4.812,0.821,851.28,3337.74,2533.31,678.53,2762.32,630.38,11,13.09,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_217,,167.966995,167.966995,167.966995,4.742,4.702,4.792,0.816,738.72,2803.71,2258.53,578.96,2275.23,525.89,10,9.51,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_218,,167.966995,167.966995,167.966995,4.742,4.712,4.802,0.792,784.58,2791.34,2224.72,618.73,2218.24,560.81,9,10.60,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_219,,167.966995,167.966995,167.966995,4.752,4.722,4.812,0.799,616.87,2228.59,1880.81,478.80,1666.14,422.04,9,7.52,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_22,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.849,36984.90,88731.31,74473.23,27148.77,88731.31,27148.77,10,1162.16,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_220,,167.966995,167.966995,167.966995,4.742,4.722,4.802,0.139,598.11,2275.10,1959.42,473.18,1778.16,416.77,7,10.60,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_221,,167.966995,167.966995,167.966995,4.752,4.722,4.792,0.816,843.45,2583.84,2212.96,658.64,2189.87,609.28,8,12.73,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_23,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.850,35857.62,86252.21,72324.84,26233.48,86252.21,26233.48,10,1804.23,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_24,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.848,34655.89,82677.23,69301.81,25160.98,82677.23,25160.98,10,586.85,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_25,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.846,34032.82,82848.51,69315.02,24988.13,82848.51,24988.13,10,377.04,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_26,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.846,35286.70,86008.06,71944.33,25985.30,86008.06,25985.30,10,340.62,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_27,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.847,34946.87,85006.69,71222.18,25783.73,85006.69,25783.73,10,503.50,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_28,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.846,35256.34,84996.38,71208.04,25871.44,84996.38,25871.44,10,352.81,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_29,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.847,36330.27,89783.55,75153.44,27074.79,89783.55,27074.79,10,529.08,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_30,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.848,33901.48,84811.21,70956.90,25429.65,84811.21,25429.65,10,770.52,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_31,,167.966995,167.966995,167.966995,4.752,4.712,4.812,0.848,32358.37,82934.42,69268.73,24590.47,82934.42,24590.47,10,634.03,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_19,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
20,d2-biotin neg mix8 confirm,d2-biotin neg mix8 confirm,,mtab_BIOSSCOPE_temporal_2023_061223_33,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_04,,228.966995,228.966995,228.966995,4.738,4.698,4.768,0.837,1454274.38,3577163.75,3011504.50,1088443.50,3552077.00,1085286.38,7,411.54,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_19,,228.966995,228.966995,228.966995,4.798,4.798,4.818,0.048,3144.37,8572.56,6173.35,2973.32,558.39,300.51,2,1.00,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_20,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.836,742946.50,1905521.25,1603722.62,567601.19,1885781.75,565122.94,6,280.93,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_21,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.835,795369.50,1910159.62,1611120.38,585418.56,1890368.25,582925.12,7,258.03,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_210,,228.966995,228.966995,228.966995,4.738,4.698,4.768,0.773,355789.59,1501626.75,1544343.75,293433.59,696584.25,192803.30,8,2.95,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_211,,228.966995,228.966995,228.966995,4.738,4.698,4.768,0.739,329951.00,1494608.50,1444809.75,283843.09,684510.56,182580.88,8,2.70,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_212,,228.966995,228.966995,228.966995,4.748,4.698,4.788,0.793,343992.72,1740427.62,1533520.38,288327.94,744957.50,188780.92,10,2.84,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_213,,228.966995,228.966995,228.966995,4.748,4.708,4.788,0.801,355732.09,1650420.25,1468919.62,294847.91,712096.88,190589.77,9,2.89,0
21,d2-biotin pos mix8,d2-biotin pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_214,,228.966995,228.966995,228.966995,4.748,4.708,4.778,0.779,370194.16,1564299.00,1602424.25,304574.34,723590.94,199485.83,8,2.84,0
