groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_71,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.420,18387.98,78067.35,57087.16,15027.99,73244.39,14589.54,11,4.02,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_72,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.417,15819.99,70068.18,50250.47,13177.25,64065.90,12628.45,10,2.75,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_73,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.379,14217.31,75994.57,55339.32,12284.71,72004.91,11921.53,10,2.67,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_74,,166.882996,166.882996,166.882996,0.562,0.503,0.619,0.129,15565.69,79716.31,57329.45,13127.47,75074.35,12705.48,11,2.96,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_75,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.320,23612.89,88423.01,66022.95,18937.44,83697.92,18504.04,9,4.93,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_76,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.280,15064.10,55583.39,45095.86,11431.39,49720.43,10867.50,9,4.64,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_77,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.389,16159.96,64877.36,48075.55,13192.42,60161.52,12758.13,10,3.75,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_78,,166.882996,166.882996,166.882996,0.549,0.503,0.619,0.172,19268.62,97230.23,132046.64,15541.14,93408.84,15193.82,10,1.86,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_79,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.476,13834.81,65295.84,48984.99,11909.87,60360.57,11459.64,10,4.54,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_80,,166.882996,166.882996,166.882996,0.549,0.503,0.619,0.243,19230.49,83167.77,58847.98,15315.09,79963.81,15017.75,10,2.49,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_81,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.094,17858.79,87587.93,66107.80,14460.67,82218.08,13967.08,10,1.92,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_82,,166.882996,166.882996,166.882996,0.549,0.503,0.619,0.176,12467.23,65039.62,45825.78,10400.05,57738.93,9736.35,11,1.53,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_83,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.292,16881.70,72575.59,57509.55,14204.10,67269.69,13721.82,10,3.72,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_84,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.129,17188.62,78894.13,57823.41,13903.75,71027.06,13188.56,11,3.65,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_85,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.168,13114.71,64654.88,74780.10,10104.44,58369.60,9533.07,10,1.64,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_86,,166.882996,166.882996,166.882996,0.548,0.502,0.619,0.162,14486.91,71168.29,55296.89,12010.83,65968.31,11530.36,9,3.17,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_87,,166.882996,166.882996,166.882996,0.549,0.503,0.619,0.241,14225.12,62060.64,44649.06,12078.49,58816.75,11779.55,9,2.14,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_88,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.246,19889.60,81749.17,66615.35,16445.03,76773.58,15984.24,10,2.97,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_89,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.226,17798.50,82181.38,59011.15,14581.36,75668.62,13989.32,10,2.61,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_90,,166.882996,166.882996,166.882996,0.556,0.499,0.626,0.122,14026.58,67279.61,51106.10,11475.93,61682.63,10997.48,11,2.89,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_91,,166.882996,166.882996,166.882996,0.538,0.502,0.619,0.062,8284.93,55962.36,44596.72,6671.23,50950.12,6215.57,11,1.28,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_92,,166.882996,166.882996,166.882996,0.548,0.502,0.619,0.157,11497.31,70398.10,76967.20,10487.06,63590.19,9868.23,10,1.08,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_93,,166.882996,166.882996,166.882996,0.538,0.502,0.619,0.097,10053.48,57534.75,40744.42,8301.05,50289.14,7642.30,11,1.71,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_94,,166.882996,166.882996,166.882996,0.545,0.499,0.626,0.279,20164.88,83964.53,70431.13,17351.34,76666.95,16743.28,10,4.61,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_95,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.213,18265.62,78575.28,61158.73,15160.64,73031.20,14648.13,10,2.33,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_96,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.310,22385.62,91687.68,68094.42,18547.59,87716.70,18182.49,9,3.94,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_97,,166.882996,166.882996,166.882996,0.562,0.502,0.619,0.345,11234.42,55744.11,45245.66,9781.18,50775.16,9329.46,11,2.25,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_98,,166.882996,166.882996,166.882996,0.549,0.503,0.619,0.447,27846.43,103865.95,78026.86,21880.52,98614.19,21403.08,11,4.66,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_99,,166.882996,166.882996,166.882996,0.549,0.502,0.619,0.229,14677.06,78979.66,69618.92,13621.60,75480.63,13303.52,10,1.77,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_01,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_02,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_03,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_05,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_06,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_34,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_35,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_36,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_37,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_38,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_40,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_228,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
18,phosphoglyceric acid confirm2,phosphoglyceric acid confirm2,,mtab_BIOSSCOPE_temporal_2023_061223_229,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_07,,73.883003,73.883003,73.883003,0.540,0.484,0.632,0.065,9618.25,92798.12,67937.46,8239.11,28150.30,3614.79,14,1.49,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_08,,73.883003,73.883003,73.883003,0.530,0.484,0.632,0.065,9303.86,86245.63,60425.64,7900.07,37692.29,4401.42,13,1.52,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_09,,73.883003,73.883003,73.883003,0.498,0.477,0.635,0.048,7668.26,80439.95,57525.62,6937.34,30995.98,3681.04,13,1.61,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_10,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.102,9606.33,111802.91,82118.35,8875.57,44914.10,4416.56,14,1.45,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_100,,73.883003,73.883003,73.883003,0.625,0.477,0.625,0.047,3655.08,21476.95,14184.37,3485.43,7845.03,2290.27,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_101,,73.883003,73.883003,73.883003,0.558,0.477,0.636,0.093,4035.15,34913.20,25211.58,3074.46,9534.10,1367.22,12,1.40,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_102,,73.883003,73.883003,73.883003,0.568,0.477,0.625,0.098,3544.05,22291.53,16982.29,3046.56,7127.01,1768.66,9,2.36,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_103,,73.883003,73.883003,73.883003,0.614,0.477,0.625,0.047,2916.71,28830.65,19751.31,2822.78,9148.44,1240.99,11,1.03,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_104,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,3625.13,28719.20,20992.99,4369.95,7184.24,2610.87,10,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_105,,73.883003,73.883003,73.883003,0.590,0.477,0.625,0.051,3986.37,34890.05,24201.29,3531.48,9164.82,1482.96,10,1.24,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_106,,73.883003,73.883003,73.883003,0.614,0.477,0.635,0.047,4596.19,35490.17,26439.11,3479.35,14419.45,1897.44,11,1.60,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_107,,73.883003,73.883003,73.883003,0.590,0.477,0.625,0.057,3577.71,28634.99,19694.93,3127.59,6192.62,1241.49,11,1.30,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_108,,73.883003,73.883003,73.883003,0.614,0.477,0.635,0.047,4051.54,34034.32,26081.18,3574.78,10389.62,1707.35,10,1.02,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_109,,73.883003,73.883003,73.883003,0.477,0.477,0.635,0.047,13822.75,55952.51,54822.98,14240.96,25506.71,12174.91,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_11,,73.883003,73.883003,73.883003,0.519,0.484,0.632,0.137,16487.38,131895.56,93365.19,14497.83,63837.52,9648.47,13,2.05,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_110,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.047,2774.74,22658.81,17315.96,2191.41,7558.29,1077.56,9,1.07,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_111,,73.883003,73.883003,73.883003,0.601,0.477,0.625,0.047,3911.06,27756.36,20563.34,2997.34,7629.86,1257.71,10,1.17,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_112,,73.883003,73.883003,73.883003,0.625,0.477,0.625,0.047,2555.80,18142.75,12962.25,2877.88,5395.34,1730.03,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_113,,73.883003,73.883003,73.883003,0.625,0.477,0.625,0.047,3231.06,15539.03,9990.57,2620.77,7366.96,1924.20,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_114,,73.883003,73.883003,73.883003,0.625,0.477,0.635,0.047,5478.51,37275.27,25604.16,4795.64,9258.30,2571.10,10,1.23,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_115,,73.883003,73.883003,73.883003,0.533,0.477,0.625,0.051,3098.67,28433.66,21202.72,2561.97,5138.25,867.10,9,1.45,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_116,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,6214.80,37104.39,24066.07,6006.96,14494.49,4319.29,12,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_117,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.047,4959.55,36460.96,24708.04,3601.21,12680.97,1746.09,11,1.04,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_118,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,4534.27,23398.92,16787.42,3858.14,10396.73,2823.45,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_119,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5928.97,34820.18,22297.84,4980.94,10848.21,3212.57,12,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_12,,73.883003,73.883003,73.883003,0.523,0.477,0.635,0.273,26058.66,175570.81,125531.65,22358.35,95440.34,16981.71,14,2.79,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_120,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5257.56,30949.62,22927.95,4383.24,13060.27,2824.05,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_121,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.058,4335.79,33590.27,24807.86,3571.33,8098.71,1710.01,12,1.20,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_122,,73.883003,73.883003,73.883003,0.579,0.477,0.625,0.119,4852.15,33929.42,24189.40,4127.96,14412.45,2527.95,10,1.30,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_123,,73.883003,73.883003,73.883003,0.601,0.477,0.625,0.048,3111.62,18699.81,13455.52,2698.75,9633.10,1890.00,11,1.56,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_124,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.052,4171.37,30182.26,22933.11,3280.65,8647.22,1752.66,12,1.03,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_125,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,3610.15,29851.13,21583.54,3815.06,7992.32,2070.08,10,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_126,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5010.72,26823.40,18068.87,4321.65,10258.49,3086.47,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_127,,73.883003,73.883003,73.883003,0.590,0.477,0.636,0.065,3127.07,30633.03,22272.83,2933.19,6437.86,1108.44,11,1.35,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_128,,73.883003,73.883003,73.883003,0.590,0.477,0.635,0.066,2926.41,24403.78,19020.02,2453.56,6294.99,1027.12,10,1.24,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_129,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,4417.42,32392.66,22839.42,3937.52,8059.69,2151.40,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_13,,73.883003,73.883003,73.883003,0.519,0.484,0.632,0.197,49648.25,265234.75,193297.53,40307.78,189719.28,34976.95,13,5.23,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_130,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.075,3090.41,27524.39,19097.00,2502.81,6018.63,837.61,11,1.28,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_131,,73.883003,73.883003,73.883003,0.579,0.477,0.635,0.070,4636.88,29800.49,23172.71,3385.21,15576.83,2265.09,10,1.61,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_132,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5044.82,33056.52,23850.76,3971.24,12812.75,2250.13,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_133,,73.883003,73.883003,73.883003,0.625,0.477,0.635,0.047,4722.46,30385.81,22051.80,4069.51,11576.94,2650.64,11,1.14,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_134,,73.883003,73.883003,73.883003,0.625,0.477,0.635,0.047,4679.57,35653.39,24685.70,4356.51,14167.26,2681.17,12,1.23,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_135,,73.883003,73.883003,73.883003,0.614,0.477,0.635,0.047,4863.20,34960.52,24755.02,4189.68,12864.45,2344.19,9,1.23,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_136,,73.883003,73.883003,73.883003,0.544,0.477,0.625,0.159,4264.26,28597.01,20853.66,3415.33,6102.67,1699.48,10,1.69,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_137,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5504.03,28247.48,19283.31,4797.50,15030.49,3694.57,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_138,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,4495.10,21557.52,13649.93,4123.18,10464.33,3262.43,12,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_139,,73.883003,73.883003,73.883003,0.614,0.477,0.625,0.047,5277.67,29590.73,20547.59,4264.36,15660.48,3083.65,10,1.77,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_14,,73.883003,73.883003,73.883003,0.519,0.484,0.632,0.278,94157.08,391289.41,284992.88,72212.78,320526.31,67212.41,13,10.46,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_140,,73.883003,73.883003,73.883003,0.600,0.477,0.635,0.088,4061.40,34089.15,25668.02,3310.11,8160.42,1444.86,12,1.51,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_141,,73.883003,73.883003,73.883003,0.544,0.477,0.635,0.065,3162.83,28776.98,22068.12,2697.85,5535.99,1046.87,10,1.41,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_142,,73.883003,73.883003,73.883003,0.614,0.477,0.625,0.047,4265.69,31496.99,20993.12,3850.95,10331.64,2018.25,10,1.29,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_143,,73.883003,73.883003,73.883003,0.558,0.477,0.635,0.063,5158.87,35091.38,24607.98,3549.02,15508.23,2149.27,10,1.53,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_144,,73.883003,73.883003,73.883003,0.614,0.477,0.635,0.048,4700.37,23102.12,15482.28,3487.46,11474.06,2592.14,11,1.52,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_145,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5043.79,38138.66,27724.78,5118.09,10878.47,3059.18,12,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_146,,73.883003,73.883003,73.883003,0.590,0.477,0.625,0.056,3895.49,33407.42,25026.71,3605.29,10659.88,1829.50,12,1.47,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_147,,73.883003,73.883003,73.883003,0.614,0.477,0.625,0.047,3058.85,19054.32,13416.78,2775.98,5401.27,1646.03,10,1.16,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_148,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,3101.64,24484.23,17414.79,3090.20,5554.53,1624.97,10,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_149,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,6212.45,35223.89,22478.30,5750.87,10788.92,3854.02,10,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_15,,73.883003,73.883003,73.883003,0.512,0.477,0.635,0.145,179494.12,707695.31,521551.12,137624.03,634972.81,133032.39,13,12.54,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_150,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,5791.17,28391.76,19713.86,5366.30,10470.50,3993.84,9,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_151,,73.883003,73.883003,73.883003,0.579,0.477,0.625,0.063,4214.66,34044.96,25033.09,3817.96,11036.77,2011.39,11,1.17,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_152,,73.883003,73.883003,73.883003,0.544,0.477,0.625,0.066,3410.26,28553.77,21126.44,3169.57,7287.51,1488.49,10,1.14,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_153,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,4584.45,30776.88,22061.34,3664.92,12912.43,2263.78,11,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_154,,73.883003,73.883003,73.883003,0.635,0.477,0.635,0.047,7085.48,34622.15,25030.65,6238.36,15285.66,4768.94,12,1.00,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_155,,73.883003,73.883003,73.883003,0.625,0.477,0.635,0.047,5561.37,40499.72,27611.46,5085.33,11734.47,2832.17,12,1.21,0
19,phospho-l-homoserine confirm,phospho-l-homoserine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_156,,73.883003,73.883003,73.883003,0.625,0.477,0.625,0.047,4695.35,25010.22,16282.03,4598.02,7379.32,3194.34,10,1.00,0
